2024-02-10T16:00:00.000Z;PRESSURE;996.91;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T16:00:00.000Z;HUMIDITY;84.48;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T16:00:00.000Z;TEMPERATURE;11.21;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T17:00:00.000Z;PM1;11.15;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T17:00:00.000Z;PM25;16.77;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T17:00:00.000Z;PM10;18.88;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T17:00:00.000Z;PRESSURE;997.01;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T17:00:00.000Z;HUMIDITY;86.47;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T17:00:00.000Z;TEMPERATURE;10.01;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T18:00:00.000Z;PM1;14.25;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T18:00:00.000Z;PM25;21.79;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T18:00:00.000Z;PM10;26.42;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T18:00:00.000Z;PRESSURE;996.97;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T18:00:00.000Z;HUMIDITY;85.5;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T18:00:00.000Z;TEMPERATURE;9.52;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T19:00:00.000Z;PM1;18.08;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T19:00:00.000Z;PM25;27.58;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T19:00:00.000Z;PM10;34.46;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T19:00:00.000Z;PRESSURE;997.1;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T19:00:00.000Z;HUMIDITY;86.04;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T19:00:00.000Z;TEMPERATURE;8.85;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T20:00:00.000Z;PM1;18.19;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T20:00:00.000Z;PM25;28.01;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T20:00:00.000Z;PM10;35.38;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T20:00:00.000Z;PRESSURE;997.0;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T20:00:00.000Z;HUMIDITY;87.21;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T20:00:00.000Z;TEMPERATURE;8.28;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T21:00:00.000Z;PM1;19.8;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T21:00:00.000Z;PM25;31.09;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T21:00:00.000Z;PM10;39.16;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T21:00:00.000Z;PRESSURE;996.8;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T21:00:00.000Z;HUMIDITY;88.96;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T21:00:00.000Z;TEMPERATURE;7.89;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T22:00:00.000Z;PM1;20.43;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T22:00:00.000Z;PM25;32.41;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
2024-02-10T22:00:00.000Z;PM10;40.15;57570;Polska, Kraków, Floriana Straszewskiego;50.057224,19.933157
